user_id,book_id,book_title,rating
303,9780312971397,Cuba,4.5
303,9780812575583,Winter's Heart,4.0
303,9780312934439,The Damned,4.0
303,9780671021009,She's Come Undone,3.0
303,9780060786731,A False Mirror,4.5
303,9780684801537,A Life in Letters,5.0
303,9780743487146,The Languages of Pao,3.5
303,9780140297973,Pleasing Myself,4.5
303,9780586210680,The Master of Whitestorm,4.5
303,9780552146784,The Swords of Night and Day,3.5
303,9781405161602,South Park and Philosophy,3.5
303,9780750666008,Brand New Justice,2.5
303,9780385265706,The Book of Ruth,4.5
303,9780300101058,Hamlet,3.5
303,9780380727506,Notes from a Small Island,3.0
303,9780886773489,Phantoms,4.0
304,9780064405454,Betsy and the Great World,2.0
304,9780373638529,Hydra's Ring,2.0
304,9781420927320,The Trojan Women,2.0
304,9780226307664,The Complete Greek Tragedies: Euripides,1.0
304,9780736805995,"The Girlhood Diary of Louisa May Alcott, 1843-1846",1.0
304,9780767901574,Awakening the Buddha Within,4.0
304,9780312352356,The Forsaken,3.0
304,9780553382617,The Shelters of Stone,3.0
304,9780765356178,The Prestige,3.5
304,9780723247791,The Tale of The Flopsy Bunnies,2.5
304,9780375707490,Lives of Girls and Women,2.0
304,9780140250916,The Coming Plague,2.5
304,9780809230419,Wooden: A Lifetime of Observations and Reflections On and Off the Court,3.5
304,9780060013134,Going Postal,1.5
304,9780787976286,Becoming a Goddess of Inner Poise,1.5
304,9780345461612,Running from the Deity,1.0
304,9780140283358,Waiting for the Barbarians,2.0
304,9780520026261,The Politics of Cultural Despair,3.5
304,9780140260892,Palimpsest,2.0
304,9780140714555,A Midsummer Night's Dream,3.5
304,9780865344921,Corroborating Evidence,2.5
304,9780439499064,"Anacaona, Golden Flower",4.5
305,9781597800440,The Algebraist,3.5
305,9780375846731,The Amber Spyglass,2.5
305,9780374525118,The Spirit Level,2.5
305,9780380710829,The Grass Crown,3.0
305,9781844494248,Jimi Hendrix,3.5
305,9780758207746,Bad Boys in Black Tie,2.5
305,9780140448948,City of God,2.5
306,9780140236231,Regeneration,2.0
306,9781570754364,Mother Maria Skobtsova,3.0
306,9780684845777,Unlimited Power,2.5
306,9780800637149,Introduction to World Religions,1.5
306,9780451412102,Vulcan's Forge,2.5
306,9780679735472,Touching the Rock,1.5
306,9780440235163,The Smoke Jumper,1.0
306,9780805071061,Rosa,1.5
306,9780099910107,A Farewell to Arms,2.0
306,9780815411833,Marilyn Monroe,1.5
306,9780446695602,Sister Freaks,2.0
306,9780066236179,A Light in the Attic Book and CD,2.0
306,9780345478245,Already Dead,2.0
306,9781593074821,"Star Wars: Clone Wars Volume 8: The Last Siege, The Final Truth",2.5
306,9781844350483,Doctor Who Short Trips: Repercussions,2.0
306,9780743417341,The Inhuman Condition,2.0
306,9780886778873,New Amazons,2.0
306,9780060957605,The Making of a Philosopher,1.5
306,9781568363561,The Last Shogun,1.0
306,9780140446166,The Symposium,1.0
306,9780312876623,Songmaster,2.0
306,9780375814686,Terrier,1.5
307,9780822005339,CliffsNotes on Williams' The Glass Menagerie & Streetcar Named Desire,3.5
307,9780375725036,Elect Mr. Robinson for a Better World,3.0
307,9780553563696,The Hand of Chaos,4.5
307,9781840462685,Jean Rhys,2.0
307,9780140445503,Gargantua and Pantagruel,2.5
307,9780143034759,Alexander Hamilton,4.0
307,9781583224717,Lithium for Medea,2.0
307,9780439178822,The Pen is Mightier Than the Sword,5.0
307,9780141002989,Moonraker,3.5
307,9780763628000,Judy Moody Declares Independence,2.0
307,9780873512695,Early Candlelight,1.0
307,9780140817782,Ten Short Stories,3.0
307,9781841491837,Crossroads of Twilight,2.5
307,9781885972101,Uncle Setnakt's Essential Guide to the Left Hand Path,4.0
307,9781859840542,The Missionary Position,4.5
307,9780060915186,An American Childhood,4.0
307,9780451207357,The Love You Make,4.0
308,9780743243780,Teacher Man,3.5
308,9780140440935,Faust,2.5
308,9780345437082,Henry VIII,2.0
308,9780963188922,Pyramids of Montauk,1.5
308,9780375755217,The Trouble With Poetry,2.5
308,9780393098211,Red and Black,2.0
308,9781400031368,Morality for Beautiful Girls,3.5
308,9780375415036,Essays,2.5
308,9780743255813,The Scarpetta Collection Volume II,3.5
308,9780679776215,The Grotesque,2.0
308,9780316296199,The Magus,1.0
308,9780688143923,The Twelve Dancing Princesses,3.0
308,9780393316025,The Doctor Is Sick,2.5
308,9780345436917,The Dress Lodger,2.0
308,9780763626150,"Judy Moody, M.D.",3.5
308,9780029131695,Tyranny of the Majority,3.5
308,9780679446088,A fine balance,4.0
308,9780156027786,The Common Reader,3.5
308,9780822216315,"The Santaland Diaries ; And, Season's Greetings",3.5
308,9780805211160,How to Be a Jewish Parent,2.5
308,9781584281344,Posing for Portrait Photography,2.0
308,9781597221283,Undead and Unappreciated,3.5
308,9780195300925,The Faiths of the Founding Fathers,3.0
308,9780713998788,The World is Flat,1.0
309,9780312289515,The Christmas Shoes,1.5
309,9780679737315,Selected Speeches and Writings,3.5
309,9780071433716,Slim to None,2.5
310,9781400034208,The Razor's Edge,1.5
310,9780843951424,The Hour Before Dark,3.0
310,9780312354602,The Ravenscar Dynasty,2.0
310,9780688090258,Worlds enough and time,1.0
310,9781931082549,Democracy in America,2.5
310,9780792241737,Freedom Riders,2.0
310,9781573221115,The Art of Happiness,3.5
310,9780586066881,A Darkness at Sethanon,4.0
310,9780375719011,The Double and the Gambler,1.5
310,9780425199435,The Glass House,1.0
310,9780806133638,Selections from Homer's Iliad,4.0
310,9780618574957,The Two Towers,1.0
310,9780812967944,A Working Stiff's Manifesto,2.5
310,9780060934439,In the Footsteps of Mr. Kurtz,2.5
310,9780766144736,Arthur Edward Waite's Quest of the Golden Stairs,2.5
310,9780060765484,"The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)",3.0
310,9780521539814,Aeschylus: The Oresteia,5.0
310,9780321209184,American Government,4.0
310,9780761929949,The Politics of Injustice,1.0
310,9780520251090,Storming the Gates of Paradise,5.0
310,9780743223133,John Adams,1.0
310,9780670034802,Swapping Lives,3.0
310,9781880685358,Harrington on Hold 'em,1.0
310,9780684865522,No Heroes,2.5
310,9780671867423,Lincoln at Gettysburg,2.5
310,9780743244589,Chronicles,1.0
310,9780802831620,Jesus and the Eyewitnesses,2.0
310,9781843541677,Carpenter's Gothic,3.5
310,9780553578683,The Third Victim,4.5
310,9780060593087,Quicksilver,1.0
310,9780802130365,The Malady of Death,1.5
310,9780811848831,The Star Wars Poster Book,4.0
310,9780767908184,A Short History of Nearly Everything,2.5
310,9780786715794,The Boys of Everest,1.0
311,9781560252481,Requiem for a Dream,3.0
311,9780195325928,The Oxford Handbook of Philosophy of Mathematics and Logic,4.0
311,9780747553861,Pastoralia,3.0
311,9780765354952,Reliquary,3.0
311,9780785116776,Astonishing X-Men - Volume 2,3.0
311,9780553270624,Winter Dreams,3.5
312,9781557280244,The Apple that Astonished Paris,5.0
312,9780060760250,Charms for the Easy Life,4.0
312,9781405203944,The Mystery of the Disappearing Cat,4.5
312,9780684800707,"The Metamorphosis, in the Penal Colony and Other Stories",5.0
312,9780060977085,Prisoner's Dilemma,4.0
312,9780441014897,Magic Bites,3.5
312,9780061094231,Dirt,4.5
312,9780765356154,Jonathan Strange & Mr Norrell,4.0
312,9780440242949,Outlander,3.0
312,9780226204192,Bengal Nights,4.5
312,9780674995741,Fragmenta,4.0
312,9780060745905,Wicked Musical Tie-in Edition,4.0
312,9780821775509,My Lord Eternity,3.5
312,9781400052387,Tyler's Ultimate,4.0
312,9780505525154,Call of the Moon,5.0
312,9780553588118,Prince of the Blood,5.0
312,9780375408274,Ralph Ellison,4.5
312,9780140447262,The Bacchae and Other Plays,3.0
312,9780061020094,The Crow: The Lazarus Heart,4.5
312,9781400077809,Einstein's Dreams,4.5
312,9780671024185,Morgan's Run,3.5
312,9780765313188,Children of the Night,4.0
312,9780373802487,Shattered Dance,5.0
312,9780393924954,A History of Modern Europe,4.0
312,9780199296095,An Introduction to Political Philosophy,5.0
312,9781423100188,Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,4.0
313,9780871139474,Sherlock Holmes,2.5
313,9780765312938,Sandworms of Dune,4.0
313,9780689860072,Dragonsinger,3.0
313,9780441014439,Harrowing the Dragon,3.5
313,9781419542206,The Scarlet Letter,1.0
313,9780061059476,Cat in the Dark,2.5
313,9781879794061,Best of the Eighties,3.0
313,9780465014873,Crime And Punishment In American History,3.5
313,9780143039495,The Tale of Genji,2.0
313,9780060598976,Muhammad,2.5
313,9780674023857,Iron Kingdom,5.0
313,9780425159538,The Grass Dancer,4.0
313,9780142437766,"In the Land of Time, and Other Fantasy Tales",4.0
313,9780552153157,Lords and Ladies,2.5
314,9780060852559,"Animal, Vegetable, Miracle",2.5
314,9781857880786,Snapshots From Hell,3.0
314,9780747268468,Kiss,5.0
314,9780765312921,Hunters of Dune,2.5
314,9780553582918,Intensity,2.0
314,9780071451383,Practice Makes Perfect: Italian Verb Tenses,3.5
314,9780425203576,Master of the Moon,4.5
314,9780552997775,The Sparrow,4.0
314,9780060765453,The Chronicles of Narnia Movie Tie-in Edition (adult),3.5
314,9780439884761,Guardians of Ga'hoole,2.0
314,9780312199432,One Thousand White Women,3.0
314,9780743440745,One More for the Road,3.0
314,9780441010288,The Lost Years of Merlin,3.5
314,9780756400613,The Serpent's Shadow,5.0
314,9780631231271,Philosophical Investigations,5.0
314,9780330353823,The Memoirs of Cleopatra,5.0
314,9781400098033,Shibumi,4.5
314,9780446605465,The Neutronium Alchemist,2.0
314,9780312354602,The Ravenscar Dynasty,4.5
314,9780802150455,Every Good Boy Deserves Favor and Professional Foul,1.0
314,9781561706600,Wokini,3.0
314,9780061015625,Cat Laughing Last,4.5
315,9781561381487,The Zen Gardening Kit,3.0
315,9780553587241,Beach Girls,5.0
315,9780879232153,Hamlet's Mill,4.0
315,9780449911839,Davita's Harp,4.0
315,9780674268586,Ethics and the Limits of Philosophy,1.0
315,9780752834528,The Sins of the Fathers,1.5
315,9780307266613,The Best of Wodehouse,3.5
315,9780312861438,The Memory of Whiteness,4.0
315,9780395606490,Sauron Defeated,3.0
315,9781416507772,Where Are the Children?,3.5
315,9780345453747,The Ultimate Hitchhiker's Guide to the Galaxy,2.5
315,9780486424620,The Trojan Women and Hippolytus,2.5
315,9780896087644,Outsiders Within,5.0
315,9780664226107,The Gospel According to Tolkien,4.0
315,9780936197449,"Yes, Your Teen Is Crazy!",3.5
315,9780787960759,The Five Dysfunctions of a Team,5.0
315,9780141186160,"The Sea, the Sea",2.5
315,9780618479030,"Natural Health, Natural Medicine",3.0
315,9780595321803,The Changeling,4.0
315,9781402714542,A Little Princess,2.0
315,9780520239326,The Whole World Is Watching,5.0
315,9780313309335,The Fantastic Vampire,5.0
315,9780805063417,Robert Frost,5.0
315,9781581346084,The Passion of Jesus Christ,5.0
316,9781557283306,Keeping Faith,1.0
316,9780393324860,Naked Economics: Undressing the Dismal Science,1.5
316,9780691120522,Hegel's Preface to the Phenomenology of Spirit,4.0
316,9781563899881,The Cure,3.5
316,9781587610912,Guide to Stress Reduction,3.0
316,9780060652920,Mere Christianity,5.0
317,9780747569121,Sideways Arithmetic from Wayside School,4.0
317,9780486296388,Ballet Class Coloring Book,4.5
317,9780330371230,High Five,4.5
317,9780373246472,The Sheik & the Princess Bride,2.0
318,9780764553134,Turtles and Tortoises For Dummies,4.0
318,9780374529260,Memoirs of Hadrian,2.5
318,9780375806704,The Phantom Tollbooth,2.5
318,9780618083572,The Return of the Shadow,3.0
318,9780140251579,The Making of Pride and Prejudice,2.5
318,9780886776503,Fire in the Sky,3.5
318,9780976631156,Clown Girl,3.0
318,9780823078943,The Munsters,2.0
318,9780670820559,Spycatcher,2.0
318,9780763621643,Castle Diary,3.0
318,9781560257011,"Pink Flamingos, and Other Filth",2.0
318,9780345316509,"Job, a Comedy of Justice",4.0
318,9780060928414,Slowness,2.0
318,9781416908173,The Realms of the Gods,4.0
318,9780007124015,The Lord of the Rings,3.0
318,9780316926348,Brideshead Revisited,2.5
318,9781580420815,Doyle Brunson's Super System,2.5
318,9781840239249,Ministry of Space,2.0
318,9781400095957,The Brief History of the Dead,3.0
318,9780505525536,Love Bites,4.0
318,9780345396938,Cry to Heaven,1.5
318,9780099595816,Civilwarland in Bad Decline,2.5
318,9781841492056,Shadow of the Giant,3.0
318,9781593076276,Star Wars: Empire Volume 6 In The Shadows of Their Fathers,2.5
318,9780753810743,Arthur and the Lost Kingdoms,3.0
318,9780385315289,Running from Safety,3.0
318,9780843945195,Gold Rage,3.0
318,9781557091031,George Washington's Rules of Civility and Decent Behaviour,2.5
318,9780143039143,World of Wonders,3.5
318,9780099460176,Blood Canticle,2.0
318,9780440227700,Many Waters,2.5
318,9781859840542,The Missionary Position,4.5
318,9780520243262,Pathologies of Power,2.5
318,9780312981662,Crooked House,4.0
318,9781583332054,The Hip Chick's Guide to Macrobiotics,4.5
318,9780933121263,Black Man of the Nile and His Family,3.0
318,9780486274287,A Diderot Pictorial Encyclopedia of Trades and Industry,3.0
318,9780671878849,Berserkers,2.0
319,9781857239706,Angel Fire East,5.0
319,9780061124266,Veronika Decides to Die,4.5
319,9781594201004,The War of the World,4.0
319,9780099730514,Six Memos for the Next Millennium,3.0
320,9780452288195,War and Peace and War,4.0
320,9780674618763,"New Worlds, Ancient Texts",3.5
320,9780385418867,The Power of Myth,2.0
320,9780786647972,Deluxe Encyclopedia of Mandolin Chords,3.5
320,9780439194044,"Mary, Queen of Scots, Queen Without a Country",2.5
320,9780064462341,Pioneer Girl,4.0
320,9780349111889,Brief Interviews with Hideous Men,3.0
320,9780688052300,Zen and the Art of Motorcycle Maintenance,3.0
320,9780743249294,Wideacre,4.0
320,9780767908184,A Short History of Nearly Everything,3.5
320,9780285647879,The Wanderer,4.0
320,9781400052936,The Hitchhiker's Guide to the Galaxy,3.5
320,9780618391004,The Lord of the Rings,4.0
320,9780786937707,Love and War,2.5
320,9780571215164,Vernon God Little,3.0
320,9780486281223,The Marriage of Heaven and Hell,4.0
320,9780749934422,Portrait in Death,3.0
320,9780571205219,"The Journals of Sylvia Plath, 1950-1962",2.5
320,9780312424084,A Home at the End of the World,3.0
320,9780743428675,Black Cat,3.0
320,9780140271799,Rachel's Holiday,4.0
320,9780449001158,The Gift of Asher Lev,3.5
320,9780749919443,Transform Your Life,2.5
320,9781557424297,The Picture of Dorian Gray,3.0
320,9780761512196,Your First Year in Network Marketing,3.5
320,9780736903707,"Israel, My Beloved",3.5
320,9780060934545,Every Tongue Got to Confess,3.5
320,9781550023923,No Cherubs for Melanie,4.5
320,9780060882860,The Autumn of the Patriarch,4.0
320,9780312426118,A Woman in Berlin,4.0
320,9780872207363,Republic,3.5
321,9781842163863,Portrait of Dorian Gray,4.0
321,9780674992405,Epictetus,5.0
321,9780691096100,The Essential John Nash,3.5
321,9780618056835,The Big Money,1.5
321,9780393327021,Korea's Place in the Sun: A Modern History (Updated),4.0
321,9780671519186,The Night Awakens,1.0
321,9781585675753,Spring Fever,4.0
321,9780618391028,JRR Tolkien Companion & Guide,5.0
321,9780140131673,East is East,2.5
321,9780764586033,CliffsNotes on Shakespeare's Hamlet,5.0
321,9781419953965,Wicked Sacrifice,2.0
321,9781586633578,Frankenstein,3.5
321,9780679783398,Basic Writings of Nietzsche,3.5
321,9780743297301,The SPEED of Trust,2.5
321,9780451217769,A Certain Justice,2.5
321,9780373895205,Seven Sunny Days,2.5
321,9780192834423,The Bostonians,3.0
321,9780553587081,Haunted,5.0
321,9780393703351,Living on the Razor's Edge,2.0
321,9781582294018,Chop Shop,5.0
321,9780340837955,Stranger in a Strange Land,4.5
321,9780345424624,Nightsword,1.0
321,9780140105834,The Pigeon,4.5
321,9780553156508,Encyclopedia Brown and the Case of the Treasure Hunt,5.0
321,9780440418412,The Boys Start the War,5.0
321,9788172235222,Mistaken Identity,2.5
321,9780156260558,Difficult Loves,4.0
321,9780060566104,Built to Last,3.5
321,9781569719602,The Will Eisner Sketchbook,4.0
321,9780027897500,The Journey with Grandmother,3.5
321,9780439499064,"Anacaona, Golden Flower",4.5
321,9780143036081,The United States of Europe,4.5
321,9780807014264,Man's Search for Meaning,3.5
321,9780375726729,Journey Into Fear,3.5
321,9780886774639,By the Sword,3.5
321,9780345443281,While I was Gone,2.5
321,9780805060164,Crime and Punishment in America,5.0
321,9780385334266,Palm Sunday,5.0
321,9780439872478,Violet Makes a Splash,4.0
321,9780002261982,Spider's Web,4.5
321,9780571125296,The Real Thing,5.0
321,9780971316829,Maud Hart Lovelace's Deep Valley,4.0
321,9781932382600,Richard Matheson's Hell House,1.0
322,9780060587031,The Day I Swapped My Dad for Two Goldfish,3.0
322,9780006646006,Ocean Star Express,3.0
322,9781565844759,On Language,1.5
322,9780515139754,"Incubus Dreams: An Anita Blake, Vampire Hunter Novel",1.5
322,9780198711551,The Canterbury Tales,1.5
322,9780385494786,Into Thin Air,3.0
322,9780822205104,The Heidi Chronicles,3.5
322,9780393329124,Spook: Science Tackles the Afterlife,2.5
322,9780764226465,A Higher Justice,2.5
322,9780747268468,Kiss,2.0
322,9780765345516,A Cavern of Black Ice,2.0
322,9780976540601,Unauthorized Harry Potter and the Deathly Hallows News,2.5
322,9780375724633,Theatre,3.0
322,9780091895815,The Toy Maker,1.5
322,9781413900200,Gunslinger Girl,1.0
322,9780552998765,Tales of the City,2.5
323,9780596003067,High performance MySQL,3.0
323,9780140259100,The Nuclear Age,2.0
323,9780822218630,Wonder of the World,3.0
323,9780375826887,Moose Master,3.5
323,9780060277406,The Secret Garden Cookbook,3.0
323,9780310264132,Purpose Driven Life MM Camouflage Edition,2.5
323,9781582433455,The Horizontal World,3.0
323,9780688154721,Chester's Way,3.5
323,9781594865671,An Inconvenient Truth,3.0
323,9780140441222,"Iphigenia, Phaedra, Athaliah",2.5
324,9780743436502,Roughing It,2.5
324,9781400032822,Haunted,1.5
324,9780140714548,Hamlet,3.5
324,9780736913829,Loving God with All Your Mind,4.5
324,9780439294843,No More Dead Dogs,4.5
324,9781411677319,A Million Little Pieces of Feces,3.5
324,9780451454249,The Forest House,2.5
324,9780670037605,Mayflower,3.0
324,9780465014903,The Culture of Fear,1.0
324,9780821221846,The Camera,4.0
324,9781590170786,The Ivory Tower,2.0
324,9780810117334,A Perfect Vacuum,3.5
324,9780811211734,"The Collected Poems of Octavio Paz, 1957-1987",3.5
324,9781841957180,Weight,2.5
324,9781416502043,The Voyage of the Jerle Shannara Trilogy,3.0
324,9781401917173,The Power of Infinite Love & Gratitude,4.0
324,9780007136599,The Fellowship of the Ring,2.0
324,9780800730307,Letters of Saint Augustine,1.0
324,9780195135794,Manic-Depressive Illness,3.5
324,9780192802644,Mansfield Park,3.0
325,9780743247542,The Glass Castle,3.0
325,9780756400439,In Conquest Born,2.5
325,9780345443281,While I was Gone,2.5
325,9780553589474,Public Secrets,3.0
325,9780345436917,The Dress Lodger,2.0
325,9780552146739,Nanny Ogg's Cookbook,2.5
325,9780872207363,Republic,2.0
325,9780066238500,The Chronicles of Narnia (adult),3.0
325,9780349107868,Hitler's Willing Executioners,2.5
325,9780226204055,"History of Religious Ideas, Volume 3",2.5
325,9780393098211,Red and Black,3.0
325,9780747563006,The Botany of Desire,2.5
325,9780440495048,War Comes to Willy Freeman,2.0
325,9780140159950,Ludwig Wittgenstein,2.0
325,9780140110876,You Bright and Risen Angels,2.0
325,9780440241898,Shopaholic Ties the Knot,2.5
325,9780349113005,Embrace,2.5
325,9780679451211,The Sibley Field Guide to Birds of Western North America,2.0
325,9780792253143,National Geographic Field Guide to the Birds of North America,3.0
325,9781421506548,JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,3.0
325,9780099498667,Firefly Summer,1.5
325,9780393925722,The Norton Anthology of Western Literature: Beginnings through the Renaissance,3.0
325,9780425206867,Shakespeare's Landlord,2.5
325,9780060556525,Gold,2.0
325,9781400064663,Peony in Love,2.5
325,9780374525118,The Spirit Level,3.5
325,9780330334617,The Border Trilogy,2.5
325,9780553583298,Hard News,2.0
325,9780553570687,Happily Ever After,2.0
325,9781423101451,"The Percy Jackson and the Olympians, Book Three: Titan's Curse",1.5
325,9780425205594,Dark Watch,3.0
325,9780312423674,Primo Levi,2.0
325,9781414305813,The Rapture,1.5
326,9780802141903,Reservation Blues,4.0
326,9781890447427,Mother's Milk,4.5
326,9780451209795,Codebreakers' Victory,3.0
326,9780060778019,Holy Skirts,2.5
326,9780743477369,Dracula,1.5
326,9780765341136,Wasteland of Flint,3.0
326,9781565847040,Dr. Seuss Goes to War,3.5
326,9780596006792,BSD Hacks,4.5
326,9780064420815,Christmas Stories,3.0
326,9780521750844,Jungle Love Level 5,4.0
327,9780330304214,A Gift of Wings,5.0
327,9780316284950,White Oleander,4.0
327,9780743464796,Pendulum,3.0
327,9780446670784,Curries Without Worries,4.5
327,9781421502793,Maison Ikkoku,4.0
327,9781852421175,The Chomsky Reader,3.0
327,9780425196731,Slay Ride,3.5
327,9780670915415,In the Shadow of No Towers,5.0
327,9780552998765,Tales of the City,3.5
327,9780316926607,The Complete Stories of Evelyn Waugh,3.5
327,9780761417101,The Star-Spangled Banner,5.0
327,9780895873316,Topsail Island,4.5
327,9780060521226,The Whipping Boy,1.0
327,9780141011110,The Fabric of the Cosmos,3.5
327,9781596792500,Sherlock Holmes and the Case of the Hound of the Baskervilles,3.5
327,9780140442373,Rabouilleuse,3.0
327,9780764226465,A Higher Justice,2.5
327,9780060932664,Collected Novellas,5.0
327,9780192836892,First Love and Other Stories,1.0
327,9780141304311,The Duplicate,3.0
327,9780140448146,Lysistrata and Other Plays,3.0
327,9781563410901,Read my lips,4.5
327,9780345463098,Yoda,4.5
327,9780380809066,The Great Book of Amber,5.0
327,9781589943070,The Art of H. P. Lovecraft's the Cthulhu Mythos,4.5
327,9780743487696,My Antonia,3.0
327,9781563891892,Mystery Play,4.5
327,9780762408283,The Mini Zen Gardening Kit,1.0
327,9780061124266,Veronika Decides to Die,5.0
327,9780425209615,Shadow of the Moon,1.0
327,9780071401944,Crucial Conversations,1.5
327,9781566631327,Wittgenstein's Vienna,1.0
327,9781933648279,Night Has a Thousand Eyes,1.0
328,9780425174807,Divide and Conquer,3.5
328,9780842332361,Armageddon,2.0
328,9780140714555,A Midsummer Night's Dream,3.5
328,9780156030168,The Liberated Bride,1.5
328,9780801870569,Berlin Diary,3.0
328,9780060957605,The Making of a Philosopher,3.5
328,9780807842591,The Scotch-Irish,2.5
328,9780679428954,The Complete Collected Poems of Maya Angelou,3.0
328,9780425198001,Odds Against,3.5
328,9780425204238,Black Wind,3.5
328,9780140157512,One Hundred Years of Solitude,3.0
328,9780899421698,The Confessions of St. Augustine,1.5
328,9780465092758,Not Even Wrong,3.0
328,9780593043165,A Brief History of Time,3.0
329,9780425190371,Practical Magic,2.5
329,9780061054686,Fugitive Prince,2.5
329,9781857239706,Angel Fire East,4.5
329,9780471782476,The Science of Stephen King,4.5
329,9780312878603,The Collected Stories of Arthur C. Clarke,2.5
329,9780316156110,Consider the Lobster,4.0
329,9780425181645,E,3.5
329,9780312311339,McCarthy's Bar,3.5
329,9780393977530,George Bernard Shaw's Plays,2.5
329,9780375727573,World Light,3.5
329,9780786808380,Baby Einstein: Babies,3.0
329,9780826323576,Quito 1599,3.0
329,9780156260404,Diary Of Virginia Woolf Volume 5,1.5
329,9780064404891,Dragon's Gate,4.5
329,9780060525118,Size 12 Is Not Fat,5.0
329,9780679776314,The Road to Reality,4.5
329,9780345483171,How to Be Lost,2.5
329,9780553583298,Hard News,5.0
329,9780802431486,The 10 Commandments of Parenting,1.0
329,9780060930134,The Fifth Mountain,2.5
329,9780465070596,Shattered Bonds,3.5
329,9781593077099,Star Wars: Empire Volume 7--The Wrong Side of the War,3.0
330,9780719566226,Maisie Dobbs,4.0
330,9780345476517,Wish You Were Here,3.0
330,9780062516374,Rainforest Home Remedies,4.5
330,9781841957951,Adiós Hemingway,1.5
330,9780375727061,Julian,4.0
330,9780312869595,Jack of Kinrowan,2.5
330,9781931414166,The Brooklyn Bridge,5.0
330,9780140137347,L'usage de plaisirs,5.0
330,9780520246331,World Atlas of Great Apes and Their Conservation,3.5
330,9781844494248,Jimi Hendrix,2.0
330,9780671877668,The Ship Avenged,3.0
331,9780142003800,Drop City,4.0
331,9780671797867,Scar Lover,4.5
331,9780060622138,Shadow of the Almighty,4.0
331,9780821221877,The Print,3.0
331,9781581345278,Piercing the Darkness,5.0
331,9780671878849,Berserkers,4.5
331,9780394832203,Juniper,3.0
331,9780575076266,The Hyperion Omnibus,4.0
331,9780375507908,In Cold Blood,5.0
332,9780743275033,The Coffin Dancer,5.0
332,9780192833761,Complete Shorter Fiction,2.5
332,9780373802135,Elphame's Choice,4.0
332,9780765341174,Sarah,1.5
332,9780385722162,In the Beginning,2.0
333,9780299178000,Letters to J. D. Salinger,2.5
333,9783895086908,War and Peace,1.5
333,9780330375467,Them,2.0
333,9781565121829,The Sharpshooter Blues,3.0
333,9780859653725,Dissecting Marilyn Manson,1.5
333,9780446604406,The Laws of Our Fathers,3.5
334,9780142002261,Word Freak,3.5
334,9781561381487,The Zen Gardening Kit,4.0
334,9780451530042,David Copperfield,4.0
334,9780060084387,Modern Mind,4.5
334,9780671519988,The Leader In You,4.0
334,9780486429922,Great Russian Short Stories,5.0
334,9780751506471,The Tangled Thread,2.5
334,9780451412102,Vulcan's Forge,3.5
334,9780373767793,Blackmailed Into Bed,3.0
334,9780679643241,The Killer Angels,3.0
334,9780826407078,"Nathan the Wise, Minna von Barnhelm, and Other Plays and Writings: Gotthold Ephraim Lessing",3.0
334,9780141183725,Keep the Aspidistra Flying,1.5
334,9780802151803,Sexus,4.5
334,9780449005576,Catching Alice,3.0
334,9780684844077,Soul of the Sword,4.0
334,9780231121897,William Faulkner,2.5
334,9780070488205,Virgin,3.0
334,9780375827488,The Easter Rabbit's Parade,2.5
334,9780152045739,The Little Red Lighthouse and the Great Gray Bridge,4.5
334,9780375756603,Pipe Dream,3.5
334,9780751504385,Skeleton Crew,4.0
334,9780300091694,Dreaming in Pictures,3.5
334,9780806523705,Vicars of Christ,2.5
334,9780743272773,How to Win Friends and Influence People for Teen Girls,3.5
335,9780143035169,Jane Austen,3.0
335,9780006486145,Well of Darkness,3.5
335,9780802839725,The Early History of God,5.0
335,9780380710843,Caesar's Women,4.0
335,9780345417961,The 158-Pound Marriage,3.0
336,9781563893308,Kingdom Come,4.0
336,9780195135794,Manic-Depressive Illness,5.0
336,9780374530303,Martin and John,3.5
336,9780670038381,The Mistress's Daughter,4.0
336,9780743223850,Yanks,3.0
337,9780440221661,The Fiery Cross,3.0
337,9780674022577,Rebecca's Revival,4.0
337,9780679424789,Selected Short Stories of William Faulkner,2.0
337,9780743243827,Will You Miss Me When I'm Gone?,3.5
337,9780380755691,Silver Nights,4.5
337,9780195300925,The Faiths of the Founding Fathers,5.0
337,9780671024239,Bag of Bones,3.0
337,9781893007161,Alcoholics Anonymous,3.5
337,9780842342704,Left behind,1.5
338,9780743471220,The Diablo: The Sin War #1: Birthright,3.5
338,9780553409680,Death of a Snob,4.5
338,9780822331131,Photography's Other Histories,2.5
338,9780843947465,The House That Jack Built,3.5
338,9780156028066,Women and Writing,2.5
338,9780435909611,When Rain Clouds Gather,4.0
338,9780679753773,"Asa, as I Knew Him",3.0
338,9780312354602,The Ravenscar Dynasty,2.5
338,9781589880023,Farewell to Salonica,3.5
338,9780140436143,Martin Chuzzlewit,4.0
338,9780425144374,Clear and Present Danger,4.0
338,9781553651529,Terry,3.5
338,9780807071274,You Can't be Neutral on a Moving Train,3.0
338,9780393327021,Korea's Place in the Sun: A Modern History (Updated),4.0
338,9781421506296,Death Note,2.0
338,9780451203267,The Stranger Beside Me,4.0
338,9781583224892,9-11 [neuf-onze],2.5
